767.0716	4
767.0843	5
767.097	-3
767.1097	3
767.1224	2
767.1351	7
767.1478	6
767.1605	5
767.1732	7
767.1859	7
767.1986	5
767.2114	6
767.2241	8
767.2368	4
767.2495	14
767.2621	6
767.2748	4
767.2875	3
767.3003	3
767.313	4
767.3257	1
767.3384	6
767.3511	-2
767.3638	6
767.3765	2
767.3892	6
767.4019	0
767.4146	6
767.4273	2
767.44	2
767.4527	3
767.4654	8
767.4781	6
767.4908	7
767.5035	5
767.5162	5
767.5289	4
767.5416	5
767.5543	3
767.567	-1
767.5797	1
767.5924	12
767.6051	6
767.6178	11
767.6305	5
767.6432	2
767.6559	1
767.6686	3
767.6813	1
767.694	0
767.7067	7
767.7194	2
767.7321	6
767.7448	2
767.7575	5
767.7702	3
767.7829	-1
767.7957	6
767.8083	3
767.821	5
767.8337	-1
767.8464	3
767.8591	1
767.8718	3
767.8845	1
767.8972	2
767.9099	5
767.9226	3
767.9353	3
767.948	-2
767.9607	1
767.9734	10
767.9861	2
767.9988	1
768.0115	6
768.0242	0
768.0369	5
768.0496	1
768.0623	2
768.075	3
768.0877	8
768.1004	4
768.1131	2
768.1258	7
768.1385	-2
768.1512	1
768.1639	2
768.1766	0
768.1893	6
768.202	2
768.2147	3
768.2274	3
768.2401	1
768.2527	0
768.2654	2
768.2781	2
768.2908	2
768.3035	1
768.3162	2
768.329	3
768.3417	3
768.3544	-2
768.3671	2
768.3798	2
768.3925	2
768.4052	-1
768.4178	1
768.4305	2
768.4432	-3
768.4559	1
768.4686	5
768.4813	1
768.494	3
768.5067	1
768.5194	4
768.5321	-6
768.5448	5
768.5575	3
768.5702	3
768.5829	4
768.5956	6
768.6083	-3
768.621	-1
768.6337	-1
768.6464	-1
768.6591	-1
768.6718	5
768.6844	2
768.6971	-4
768.7098	7
768.7225	5
768.7352	5
768.7479	4
768.7606	2
768.7733	0
768.7859	0
768.7986	5
768.8113	0
768.824	2
768.8367	6
768.8494	5
768.8621	2
768.8748	3
768.8875	-5
768.9002	3
768.9129	2
768.9256	-3
768.9383	3
768.951	0
768.9637	2
768.9764	0
768.9891	5
769.0018	1
769.0145	2
769.0272	5
769.0398	6
769.0525	9
769.0652	3
769.0779	3
769.0906	5
769.1033	4
769.116	3
769.1287	1
769.1414	3
769.1541	2
769.1667	1
769.1794	0
769.1921	2
769.2048	4
769.2175	1
769.2302	1
769.2429	0
769.2556	1
769.2682	3
769.2809	2
769.2936	1
769.3063	0
769.319	-3
769.3317	2
769.3444	1
769.3571	-2
769.3698	1
769.3824	3
769.3951	-2
769.4078	-2
769.4205	4
769.4332	5
769.4459	1
769.4586	-2
769.4713	2
769.484	2
769.4967	2
769.5093	1
769.522	-3
769.5347	2
769.5474	6
769.5601	3
769.5728	0
769.5855	2
769.5982	2
769.6109	-3
769.6235	1
769.6362	2
769.6489	2
769.6616	1
769.6743	2
769.687	0
769.6997	-1
769.7124	1
769.725	3
769.7377	0
769.7504	4
769.7631	4
769.7758	2
769.7885	0
769.8012	-1
769.8138	1
769.8265	-2
769.8392	-4
769.8519	0
769.8646	6
769.8773	-3
769.89	1
769.9026	6
769.9153	2
769.928	3
769.9407	6
769.9534	5
769.9661	1
769.9788	6
769.9915	2
770.0042	6
770.0168	1
770.0295	5
770.0422	7
770.0549	2
770.0676	3
770.0803	-1
770.093	1
770.1057	4
770.1183	1
770.131	6
770.1437	1
770.1564	-1
770.1691	1
770.1818	7
770.1945	3
770.2071	1
770.2198	7
770.2325	-1
770.2452	8
770.2579	1
770.2705	1
770.2832	4
770.2959	2
770.3086	-1
770.3213	-1
770.334	0
770.3466	1
770.3593	5
770.372	-1
770.3847	7
770.3974	-1
770.41	1
770.4227	0
770.4354	4
770.4481	2
770.4608	2
770.4734	5
770.4861	4
770.4988	1
770.5115	2
770.5242	3
770.5369	4
770.5496	0
770.5623	3
770.575	1
770.5876	0
770.6003	2
770.613	5
770.6257	0
770.6383	-3
770.651	1
770.6637	3
770.6764	4
770.689	6
770.7017	5
770.7144	4
770.7271	1
770.7398	-3
770.7524	2
770.7651	2
770.7778	0
770.7905	0
770.8032	-2
770.8159	1
770.8286	6
770.8412	4
770.8539	5
770.8666	2
770.8793	3
770.892	5
770.9046	4
770.9173	5
770.93	2
770.9427	-2
770.9553	4
770.968	4
770.9807	3
770.9933	0
771.006	3
771.0187	1
771.0314	4
771.0441	-1
771.0568	3
771.0695	2
771.0822	6
771.0948	-1
771.1075	2
771.1202	7
771.1328	2
771.1455	5
771.1582	7
771.1709	4
771.1835	1
771.1962	-1
771.2089	4
771.2216	3
771.2343	-3
771.2469	2
771.2596	4
771.2723	2
771.285	1
771.2977	1
771.3103	-1
771.323	2
771.3357	3
771.3483	-1
771.361	0
771.3737	2
771.3864	2
771.399	0
771.4117	0
771.4244	-1
771.4371	-2
771.4498	0
771.4625	5
771.4751	2
771.4878	3
771.5005	1
771.5131	3
771.5258	3
771.5385	2
771.5511	1
771.5638	5
771.5765	-3
771.5892	1
771.6019	-3
771.6146	-1
771.6272	1
771.6399	2
771.6526	1
771.6652	2
771.6779	2
771.6906	-1
771.7032	1
771.7159	-3
771.7286	0
771.7413	-1
771.754	5
771.7667	0
771.7793	2
771.792	-1
771.8046	-2
771.8173	1
771.83	0
771.8427	2
771.8553	-2
771.868	-1
771.8807	1
771.8934	3
771.9061	-6
771.9187	0
771.9314	0
771.944	-6
771.9567	-3
771.9694	-1
771.9821	0
771.9948	3
772.0074	-1
772.0201	-1
772.0328	0
772.0454	-3
772.0581	-3
772.0708	-1
772.0834	6
772.0961	2
772.1088	3
772.1215	1
772.1342	-3
772.1468	1
772.1595	0
772.1722	-2
772.1848	-2
772.1975	3
772.2101	-1
772.2228	6
772.2355	2
772.2482	-2
772.2609	2
772.2735	-3
772.2862	-2
772.2988	6
772.3115	-2
772.3242	3
772.3369	-2
772.3495	-2
772.3622	3
772.3749	-2
772.3876	-2
772.4002	1
772.4129	5
772.4255	0
772.4382	3
772.4509	-3
772.4636	1
772.4763	0
772.4889	-4
772.5016	0
772.5142	-3
772.5269	0
772.5396	-4
772.5522	1
772.5649	-4
772.5776	-3
772.5903	2
772.6029	2
772.6156	2
772.6282	-2
772.6409	1
772.6536	-7
772.6663	-2
772.679	-1
772.6916	-2
772.7043	-4
772.7169	-3
772.7296	2
772.7422	2
772.7549	5
772.7676	-2
772.7803	3
772.7929	1
772.8056	-1
772.8182	-5
772.8309	0
772.8436	-2
772.8563	-6
772.869	-4
772.8816	1
772.8943	3
772.9069	1
772.9196	3
772.9323	1
772.9449	-8
772.9576	3
772.9703	-3
772.9829	-3
772.9956	2
773.0082	-2
773.0209	-1
773.0336	-1
773.0463	-1
773.0589	4
773.0716	2
773.0842	-3
773.0969	0
773.1096	-2
773.1223	0
773.1349	4
773.1476	-2
773.1602	4
773.1729	2
773.1855	-2
773.1982	-5
773.2109	0
773.2236	3
773.2362	-1
773.2489	-2
773.2615	-1
773.2742	-4
773.2869	1
773.2996	0
773.3122	3
773.3249	6
773.3375	5
773.3502	-1
773.3629	-3
773.3755	1
773.3882	0
773.4008	3
773.4135	-1
773.4261	-1
773.4388	1
773.4515	1
773.4642	5
773.4768	-3
773.4895	-3
773.5021	1
773.5148	-1
773.5275	-3
773.5401	0
773.5528	6
773.5654	1
773.5781	1
773.5908	-2
773.6035	1
773.6161	0
773.6288	2
773.6414	3
773.6541	-2
773.6667	0
773.6794	-2
773.6921	2
773.7047	1
773.7174	-4
773.73	2
773.7427	5
773.7554	-1
773.768	0
773.7807	-1
773.7933	0
773.806	1
773.8187	2
773.8313	0
773.844	2
773.8566	-3
773.8693	1
773.882	-3
773.8947	0
773.9073	-2
773.9199	-3
773.9326	1
773.9453	1
773.9579	1
773.9706	3
773.9832	7
773.9959	1
774.0085	0
774.0212	-2
774.0339	0
774.0465	-2
774.0592	0
774.0718	-2
774.0845	-5
774.0972	4
774.1098	3
774.1225	0
774.1351	1
774.1478	-2
774.1605	3
774.1731	6
774.1858	0
774.1984	1
774.2111	-2
774.2238	-1
774.2364	0
774.2491	3
774.2617	0
774.2744	-3
774.287	-3
774.2997	0
774.3123	2
774.325	2
774.3376	-4
774.3503	-3
774.363	-3
774.3756	1
774.3883	-1
774.4009	2
774.4136	2
774.4263	-3
774.4389	-4
